Unidad_ID,Sector,Periodo_ID,IngRsos,Gastos,Activos,Pasivos,EBIT
UO_102,Operaciones,9,74598.539120847,66334.45953199518,46208.05708835109,23421.577576056963,8529.113149309327
UO_104,Industrial,1,44008.426646424145,35461.99732987166,42988.06728115939,35946.157136039095,9099.435100856032
UO_098,Finanzas,1,29200.892709324115,21129.35747692927,31671.864596832867,15041.290184703392,8785.497565782998
UO_019,Logística,10,29654.737452393576,26093.920463437244,16225.389373062415,10345.745149185203,3212.1862524913163
UO_091,Operaciones,3,33749.05781742138,26801.492255007444,18954.420428214908,6820.531796176845,5806.07985030088
UO_009,Finanzas,10,32191.71160713422,28620.888103630386,16671.30933287963,14223.517300543715,2969.044983422972
UO_069,Industrial,3,25351.564218429794,20813.90237706908,35487.7863561833,13643.715065243154,4403.622121105223
UO_005,Finanzas,5,23204.477900350423,20293.288554038347,10662.567859596682,4637.556829383204,3430.3643438225477
UO_089,Logística,4,21347.788625882476,17280.97186600038,11120.218390770257,7060.009755071748,3607.6390421411757
UO_026,Industrial,6,15108.574443282618,11255.123071674512,33062.82280732618,25076.68972681389,3478.497607621867
UO_019,Industrial,8,19142.427040018945,17903.54928018487,17560.074797048772,11793.53559384938,1041.09776512536
UO_030,Industrial,8,9447.652650902419,7457.881002261249,41236.55557868028,18114.408471732182,2073.7959438145404
UO_100,Comercial,4,20969.623858332132,17022.749176544312,12053.286927771976,3622.806135632952,4230.848958636827
UO_048,Industrial,1,13436.154457010318,9098.569766869548,17450.66409273536,13162.86749455947,4585.5751782453435
UO_112,Comercial,7,12685.378898474215,10389.043401789606,10368.754719388176,9239.850281886329,2628.0459750966374
UO_016,Finanzas,6,24099.516946802796,19281.124050554386,18113.587185181306,14236.335305806357,4792.230632215258
UO_071,Comercial,5,44178.8365879547,29365.382835101154,7426.959523936393,4278.849412599018,12647.472264342217
UO_018,Finanzas,4,34862.195688846106,21644.38538026713,13459.223975684326,11336.17078854215,12104.369094855356
UO_056,Comercial,6,10044.19061594618,8151.11944227626,7617.836473802027,4158.642473930923,2016.0677738394925
UO_021,Finanzas,8,13429.189419175746,11647.03250157842,27346.77650194485,16817.185998618974,1862.7973608116392
UO_031,Finanzas,6,35255.80917643928,27612.01410543313,27721.223880317422,16252.339825258932,7738.58769913216
UO_001,Industrial,3,13477.222311170695,9156.026166634656,6385.86582155344,3630.8393400857312,4637.446200785972
UO_003,Industrial,9,19686.402047589,16404.33809090989,40148.142219188325,30717.924217324737,3462.4341798741893
UO_095,Finanzas,3,28999.27328487185,18212.61672109539,80696.38646353033,49713.924329853406,12431.944812527843
UO_025,Industrial,4,13572.86384001461,10242.650354330915,18538.479651113674,9084.416248428355,3444.794645790848
UO_117,Finanzas,5,23218.10759652445,15258.437998881147,12275.141055321033,5583.899070150933,8846.699503527676
UO_008,Industrial,2,11304.851541779686,7512.75969078715,98183.98098416503,31678.903406049747,3410.9216325636175
UO_065,Tecnología,10,16306.452673913127,10938.415452206407,8173.225443074062,5311.918954150344,5750.633520240329
UO_062,Comercial,10,25845.478897842808,19005.407517572643,18252.61944824108,7994.224756328701,7940.485971655096
UO_007,Finanzas,2,9931.860819947053,6136.922345064943,20085.900165313345,7811.011950824433,3621.4829607668553
UO_007,Operaciones,6,27453.182244509848,20294.152887029926,40420.34685819354,27982.924411974982,7958.275385861101
UO_008,Industrial,2,21811.24846937857,16993.091477054688,22378.21869473737,15860.015457467425,5251.385049665637
UO_019,Industrial,10,29034.642854345922,22332.082647747862,13370.681786184492,10045.298766834829,5521.639332639728
UO_017,Logística,1,24635.827554156407,18082.067613294614,10191.296775805768,6136.649992757189,6767.434298646434
UO_011,Operaciones,8,43567.651460591216,38936.46730702209,14689.774344006975,12287.008544201297,3946.1196632481956
UO_111,Operaciones,10,23449.682898335446,15262.562437874929,9856.077839640524,8494.023589137918,9717.519803074336
UO_105,Tecnología,10,17770.538586451563,13807.599376314372,18558.72284739208,14557.880958205998,4456.574811250524
UO_049,Comercial,1,23415.38939231112,14557.68701315763,12854.925086210988,8758.78148376284,7474.9222134653455
UO_011,Tecnología,10,28901.506897355484,18060.68135876986,7358.249354788494,3548.3875129154144,9200.617297057608
UO_102,Comercial,6,22571.199973876428,18076.214282259945,38295.49227318245,34074.063472477406,4664.849142042112
UO_041,Finanzas,1,22478.078977125122,17939.899786272814,13378.396533331426,6214.020369292263,4256.610902035038
UO_062,Tecnología,8,15506.33852010768,14069.082820822521,8426.341044835284,3552.4961173233564,1169.8720173846355
UO_114,Logística,5,15812.397151954865,12574.900333228195,16302.023485543315,9215.411093970073,3291.4225183812655
UO_052,Comercial,3,10923.780227788387,10223.859296700602,18788.926129069925,6277.461809270523,668.5211061862091
UO_066,Tecnología,5,52827.56361239853,32596.888737944308,6324.080734743371,5610.071016273352,17002.47816141257
UO_068,Logística,1,11826.149078591923,7501.358169027794,22004.199495331875,14370.065467680346,4847.087936700413
UO_114,Operaciones,1,15576.94789152418,9586.41280523144,9621.01895747354,6101.373666625405,6985.147856655772
UO_092,Industrial,4,15379.586655070205,10225.070474251226,50343.12202378687,34911.835892178315,5683.563214729311
UO_097,Finanzas,9,34456.81874418133,27201.747383034908,24695.499690385586,14773.19831099347,8190.7501081839255
UO_075,Finanzas,9,19006.288191735213,15698.248740113031,14186.697460094241,4528.934487944365,2932.8952962658987
UO_067,Operaciones,1,41104.42407162953,25318.46752527072,11532.210795946137,7696.444952170792,14293.06569708569
UO_040,Tecnología,3,15728.894091296594,14645.013033718815,16932.99518758259,12356.079843460142,957.5124664276536
UO_005,Industrial,4,25323.727501244346,22658.604778993576,26047.4315384985,14327.3750367527,2947.6933517588186
UO_116,Operaciones,2,14506.128196569225,10209.621459747223,17759.99123193847,13397.735001563673,5066.298235693881
UO_085,Logística,7,64381.04676511177,40367.92295668486,15830.673784140954,6905.352246283887,26095.899285056777
UO_022,Industrial,3,12163.57112545343,8021.394399710349,18676.515808359607,8082.560193148389,4774.217827794524
UO_118,Comercial,1,25717.0726329219,16572.867127861253,12552.619416880942,4981.509433381167,9651.522715851701
UO_037,Tecnología,1,30239.020547481072,19448.205585875832,14677.58008001025,7679.2637496928355,10305.918471269906
UO_011,Industrial,3,27089.447739315932,21170.311061242195,5159.136691643149,4169.6515295164445,5743.36581887894
UO_044,Comercial,6,20077.522215736495,13774.115950362033,32345.679576667175,25771.33084095899,5232.637647275968
UO_086,Operaciones,4,20642.134916705836,14972.749871692386,21574.74438612305,11428.023974816479,4606.845216925116
UO_105,Finanzas,1,22514.295364787606,21305.882588169105,11338.128105335478,7409.140650278982,1302.8988636662218
UO_053,Industrial,7,20465.565051756163,17181.046253082553,56344.56076013411,41271.8154723504,3203.6262140158333
UO_077,Industrial,2,35665.51585106736,33245.36926866287,19000.296973971097,8449.889302231022,2470.693829805458
UO_118,Comercial,5,66520.23730977906,43231.15594067104,9684.809023114072,3882.4912904320086,23826.232364197116
UO_116,Comercial,8,16668.13526059774,12230.22451558171,30153.083017035064,26632.939615425305,4042.7162369725916
UO_061,Finanzas,7,11104.420044103426,8818.64326087663,22898.55140013732,15354.266147477887,2263.73504760766
UO_067,Comercial,8,21075.341269275308,13211.40058388084,22850.95046479009,20311.054366429387,7771.964732410758
UO_013,Comercial,10,80005.82062542897,48120.7493275795,13968.312315814681,7021.2223636239605,30462.068895429886
UO_092,Industrial,6,14737.679373702233,12300.833812638559,23630.59227177141,17057.010955262842,2749.42011489699
UO_118,Finanzas,7,49989.00712419789,41222.7764137614,15412.667664170966,6682.349821758889,8594.987666177065
UO_011,Finanzas,9,50962.75786635205,37904.880450187215,25173.94653390584,11497.447447949671,13599.228414507186
UO_011,Industrial,6,16700.699423023376,12882.509142140269,5750.449631941763,3491.3353084895994,4422.258712695822
UO_085,Operaciones,9,29275.068829315645,21821.784150536183,13900.44207003204,6835.832563903917,8545.142058822783
UO_116,Operaciones,2,49721.77831431933,30250.817719962593,50680.325582027814,20301.166932614033,22511.71873233515
UO_085,Industrial,2,18222.93290340564,13072.768739276251,11381.670923783438,5209.7142624884455,4676.359354075509
UO_007,Comercial,2,19894.723403484346,13169.884913868596,12552.77482236252,4035.0773743033496,5473.971425227238
UO_017,Tecnología,6,16467.755618931,10447.942293948077,13783.44063901737,9960.660894519158,5444.480020274561
UO_048,Operaciones,2,13261.516645044225,12397.557372563677,8700.330726556072,5179.04582158333,787.4841362074193
UO_014,Operaciones,3,15920.473914706205,12892.01615264447,4793.573924709464,1709.1288408336773,3524.3499456418776
UO_063,Industrial,8,11944.543791642374,10212.939688627253,15703.645485095036,6328.826605534612,1834.9758344260888
UO_064,Industrial,8,22405.051686364044,15916.040350577337,19565.35451718657,7073.281108213886,5403.280236644374
UO_097,Tecnología,4,14988.123270168746,11055.2621361605,17474.482603924236,11665.19020408081,3359.2589946580624
UO_075,Tecnología,9,24757.727856697704,16907.631631284567,16532.32547198834,5894.207478042172,6768.906006532111
UO_077,Finanzas,8,10117.806566393549,6414.061905679185,18505.523286051648,13926.690552759828,3896.9642020830365
UO_065,Industrial,1,25989.297979860665,17222.096088568494,33313.06305337483,10403.887845174175,9592.77080715685
UO_034,Operaciones,8,33415.14371352226,29376.252481110456,16086.44528238236,7232.875565722849,4619.916287280952
UO_009,Logística,1,8128.504023933588,6804.704245702628,12778.897463490832,10662.712114269792,1557.125605526063
UO_077,Logística,4,26556.45929224198,21017.448626146183,15234.60416399962,11138.30537581747,4878.106010782091
UO_037,Comercial,10,40693.94123061396,31183.012516363415,25529.962869668245,8776.716159053112,8787.232579339112
UO_030,Operaciones,6,12030.248803251474,11102.139159912162,42075.299072979586,33352.06557560065,831.7061079251941
UO_041,Logística,7,50832.2458703811,31793.395784327768,12371.042725000545,7370.92794959999,17963.243148692785
UO_045,Operaciones,10,27160.242350043456,18963.56054193245,19136.64327638793,15463.743816974256,9556.232985102464
UO_101,Industrial,4,15482.940317856235,11186.087606341669,22092.96398646311,14591.162517240042,4425.951766283452
UO_047,Operaciones,8,21420.75222297658,18718.50364348091,9941.301194501066,7049.3748798294455,2959.7100659726684
UO_007,Logística,8,29119.503623261586,27587.23875123827,18256.022422505688,16359.238784778772,1526.20889306664
UO_014,Operaciones,9,22879.6396476991,15655.042916633927,7484.546338475137,3288.719597268481,5863.072099393548
UO_048,Tecnología,6,28835.945520159614,26125.58484136426,6238.966469492851,4207.355252682703,2237.885711438137
UO_006,Comercial,4,13900.265274878599,12381.216014601,22472.505085253182,12948.496392925375,1542.092041315586
UO_034,Finanzas,2,23972.92654625241,16268.749279859847,14323.762568535705,4636.18901447852,8378.413069671127
UO_080,Logística,7,10863.27106905676,8036.282964327556,20360.830173697053,6285.029616595688,2505.0852197468785
UO_115,Industrial,10,20834.94635971768,15488.39710569005,17841.152637906274,6628.650944761223,5821.129440943687
UO_101,Finanzas,3,14017.280645640412,13209.566162820209,10038.269027895769,6920.9352175553695,908.086180643873
UO_100,Comercial,3,15248.478837582537,10114.501518072691,17550.670246023892,11237.656472817933,4953.050780357627
UO_046,Tecnología,3,40865.709326727236,35949.78066969313,8605.348581372758,5439.0771478418455,5400.4804043871845
UO_059,Tecnología,4,38011.91948937414,27253.308984403768,41547.11713320734,13258.269126510038,10345.608751146865
UO_070,Tecnología,2,29868.779812824276,25561.839788093373,7993.770206282017,4649.031247897507,4614.198210505212
UO_008,Tecnología,5,12757.104583914694,9529.606258217002,16034.99559505136,13706.292365228763,3568.318339564875
UO_024,Logística,3,18803.452492064233,15088.377610417725,9649.26520786921,5196.661197243306,4446.092570962415
UO_067,Logística,10,40398.53698252114,36011.82632039206,25393.606380477588,17139.50304381765,4115.430617758533
UO_004,Operaciones,5,23643.853286496047,20841.062394683533,14781.640415760463,,2703.057255833222
UO_096,Industrial,7,70239.40589024566,63443.61091562473,13210.932271986198,10177.10994302067,5886.8439666711665
UO_001,Operaciones,9,26813.4503598111,16647.56138368646,30089.18028153755,18401.58129394306,8962.5448027921
UO_034,Industrial,2,24246.427313778036,20420.770089375143,18355.01943934289,14955.140613332027,4121.602419944454
UO_109,Comercial,9,18872.134875103668,12247.932154068969,24587.332925167786,13149.965966241445,7729.24053427342
UO_009,Operaciones,10,23547.39440604521,17555.441981497384,10008.644395260071,8339.361936534939,5739.343578376318
UO_063,Comercial,6,20409.69030112884,16164.596059595966,7762.888968451197,3447.78078249592,3701.458043479589
UO_076,Comercial,6,31384.02669068812,23254.271372953852,19231.88345230121,9003.018604089522,7430.919922664323
UO_010,Comercial,3,35537.76306511538,27785.700656263416,14893.67919313776,4942.80067915682,7612.685613052441
UO_010,Tecnología,10,14868.575972629866,14107.070079461755,26261.54034163955,20414.384799750373,697.7374899996806
UO_050,Finanzas,9,11320.647199472269,7328.149946014618,17189.515764960124,9458.241264336793,3567.0233418978037
UO_044,Finanzas,4,8794.636389470072,7355.918444213188,20395.003095739343,8922.201358726783,1574.523992767716
UO_118,Logística,5,28395.77551054483,20973.129396532557,6808.795301061519,2989.5661221589635,5961.408920874397
UO_048,Comercial,3,12686.79156410248,8202.68859661365,55997.490923082194,47084.92829315515,4554.468457107098
UO_087,Tecnología,5,7506.726044171242,4921.093315029027,16341.363475745105,13078.80960867844,2889.4619575389106
UO_006,Operaciones,8,26749.987960933257,24937.55823385774,27406.957464446987,17324.4456974793,1642.9518057844732
UO_088,Operaciones,8,76611.29190106827,69552.36759806142,10919.931734590456,7312.712249267274,7350.5750848282305
UO_024,Logística,8,21959.706805357917,20147.25551201958,21694.324061540246,12682.400801377864,1934.9005792877158
UO_085,Logística,6,33498.14647660297,31723.966442318266,8252.67890093641,4415.182599052113,1884.196722757885
UO_120,Comercial,1,22946.361882262183,15440.845243030322,23652.892785598182,20088.073747170056,7342.9460506150535
UO_106,Comercial,10,20963.8577279272,15186.297531549437,14565.56629784414,5467.441985939082,5422.998232178928
UO_095,Operaciones,6,34875.44369548377,29094.024926622096,18352.375540674973,10113.408239399732,6558.265865147861
UO_111,Operaciones,10,19050.768632539297,14656.3447672756,27413.32308231598,13891.349068013309,4848.712297792145
UO_058,Operaciones,7,25177.251738828945,18793.215555662486,8608.245597200355,5155.395925766587,5927.590806974701
UO_105,Operaciones,9,25870.249075435935,18761.982595068206,11959.783934119012,6871.842184791395,5979.5283389693905
UO_064,Finanzas,8,15771.420834104138,12740.51998079465,23727.60859264999,14505.487203699196,2511.7773029534833
UO_094,Comercial,8,36171.29671130928,28989.764269132647,63508.74454234868,24384.270511506125,6016.044351260963
UO_056,Comercial,7,20181.46971740542,13249.341566525116,16599.877573102185,10090.814933609594,7161.9125635062355
UO_098,Operaciones,2,15095.129487165666,11549.418568357765,25711.19221305322,11453.083695864638,2909.8403914168102
UO_082,Tecnología,1,28803.5787853791,22861.836040267903,16912.649601970934,6944.313790248819,5554.167322069184
UO_012,Operaciones,2,14055.457157045557,11238.749566323937,57834.88138772424,19600.272028336352,3101.9833996617253
UO_035,Industrial,6,22339.028366541308,15046.173709793973,6321.216797257936,4788.900338106019,6692.939084148554
UO_071,Logística,2,21926.264767770852,18852.092537285447,19087.18844252412,10621.355227731421,3397.95398205727
UO_105,Industrial,10,37909.14985524157,23079.836604770873,6799.97068321345,4596.686410168545,16285.356291365772
UO_104,Tecnología,4,27926.996499500914,20224.48369538341,4008.03773515002,2952.1442660306307,6919.40489797674
UO_089,Logística,10,21752.555429513744,18991.59986713593,21557.46052920673,15253.843478359582,3013.6627107468075
UO_006,Tecnología,3,33152.82297483244,26434.81855087828,19608.112794962624,11417.812540501696,7383.8302447799415
UO_065,Logística,6,44139.20966704216,30518.15197823836,15200.71640079078,8098.016238764739,13062.343291103885
UO_110,Operaciones,8,29111.98293699411,24548.20193551044,16920.539973461593,8893.028799734793,4035.150003595956
UO_080,Operaciones,6,22140.777208653002,17681.333094860216,115725.89045444733,79159.89731175131,4497.386503628614
UO_060,Tecnología,2,11430.973043437773,10044.227558559607,15445.838868970583,9219.259988516224,1620.493965877294
UO_112,Logística,5,12931.780540869073,11085.882864457823,24491.333928352942,19825.229039397655,1948.98495720504
UO_068,Finanzas,6,18908.893535849824,15383.099131616498,12214.525145484187,10074.79917306338,3064.51119318676
UO_029,Tecnología,9,16240.183272758288,12518.94318450582,21528.64267674489,8661.75286277119,3993.273046142112
UO_038,Tecnología,6,20060.62762686473,12971.477536468508,15631.756466030367,5967.269697873605,6882.722624106001
UO_111,Industrial,10,22659.2845867498,15668.13748051256,14096.599969344603,9560.88579558371,7247.1036209445965
UO_092,Comercial,5,28705.56763483446,21434.011473841376,53709.17482849406,25819.90426786074,7952.3600713687565
UO_022,Tecnología,1,21263.57110981597,17218.277717752404,36545.41372814485,11370.828878743192,4069.47996098766
UO_008,Finanzas,10,28092.300716193186,21906.31287185855,19575.77259313505,16310.251865143944,6962.90826434518
UO_063,Operaciones,5,22748.106892611107,15943.342476030008,4525.452442523411,1973.7329115573802,7409.450969012599
UO_096,Logística,5,8203.094308959158,4940.416293184043,14521.62891112565,12453.289940179895,3412.856918447199
UO_097,Comercial,6,13771.166524944549,10654.527451318485,91291.82646496243,66685.08877322663,2681.297971638933
UO_013,Logística,7,20495.409682764064,14346.153387728116,15702.936310821724,11896.420400830091,6975.591169069824
UO_027,Operaciones,4,12029.925650146732,10311.004523922968,34958.976157649304,14713.425424165267,2018.6360540818307
UO_018,Tecnología,7,29731.55934983997,18088.12154238772,42837.34043012552,18870.56193122873,9952.648206307209
UO_018,Industrial,5,47352.52465365714,38104.09046574492,20565.66773272116,12601.831974772924,9204.933731688583
UO_077,Finanzas,6,40513.11086823907,37657.58407822937,10882.453721751928,4388.45732571505,2580.126927339236
UO_086,Comercial,4,19796.85893664974,13086.57984237763,4183.119758862905,2021.5303368460723,7393.4480658012135
UO_062,Finanzas,8,46414.3087275663,35510.53501275393,27187.10136169976,13399.910191680008,11870.413474608962
UO_014,Finanzas,9,23726.165047646125,14994.881671980964,11060.620740337601,4377.549912409818,7477.069864978092
UO_011,Finanzas,2,18610.049592081243,15241.419750866944,20044.102927266627,8480.85437706847,3876.6559679837187
UO_103,Finanzas,4,16208.62307571518,12848.350021137592,8519.45624047667,6586.6566189449695,2931.466007857922
UO_114,Operaciones,8,18934.958653958623,14060.68246768153,15380.526507295626,6157.094115853211,5453.845222226093
UO_117,Finanzas,8,18140.668780800992,14194.746018247091,18402.309148805172,5834.90177800988,3878.0218912816053
UO_086,Industrial,9,23985.58037810087,21918.050464347394,21187.277204095124,14356.77373877656,1925.5090457179558
UO_100,Finanzas,3,23867.834401596956,15960.492606496318,9238.240159693993,8181.2919171610465,6826.374210228397
UO_017,Operaciones,1,22060.0378829914,13410.243623855746,36980.52010205188,18443.23150846414,7499.766939535088
UO_051,Logística,9,27404.68011407095,24707.585754189913,12605.180120923473,4678.959942975199,2871.7480006817614
UO_096,Operaciones,1,39947.57056251249,32037.59121754027,6603.257215191275,4240.825697569463,8069.540675780485
UO_014,Industrial,3,35410.974589198544,32285.26413042407,16891.840066762088,14253.546246627015,2653.209838747238
UO_106,Industrial,3,10483.428127359668,8480.36819738373,18409.556530326285,14183.404754510258,1692.7441713559622
UO_057,Tecnología,9,6142.821434093983,5427.529078422081,19857.829863531224,13374.43748043223,592.9231650852097
UO_093,Operaciones,1,35142.26990220232,26370.25599800617,40834.37140794463,19969.391820559726,9627.34612841605
UO_006,Logística,7,11120.668142895222,9591.031093066,15648.505527507126,9782.320590307805,1659.2781249339391
UO_114,Tecnología,2,19685.100308634104,18101.719686764696,16784.78709981607,5954.3512710938785,1303.7118969498317
UO_057,Tecnología,7,12270.37975336253,9819.28596268927,9302.973611999654,,2510.1848338969194
UO_004,Comercial,1,8946.4293934098,5933.941190755031,29505.504015839433,21688.245303224125,2512.0249296097227
UO_011,Finanzas,10,28874.997582535998,20041.534218987545,20142.462712148095,17705.606901948508,10260.052752693142
UO_109,Tecnología,10,32195.358660061953,21555.616885718056,14016.400168782257,6394.820200473603,12372.391459109469
UO_104,Tecnología,8,16510.384072015197,11332.72696097768,5751.380453926066,1789.1040688179253,5588.21009077679
UO_074,Industrial,10,6029.858683820011,4264.5898606360915,42900.867108579965,26914.50586799733,2066.2040295052957
UO_119,Logística,10,16762.135390823056,13314.110927245867,8633.38567140776,6251.2127094302405,3877.5835308258506
UO_092,Tecnología,2,26793.16248260289,21589.85183288395,12647.732061141309,9792.43680279702,5887.105958104824
UO_011,Logística,3,10514.854131423343,7878.516399121988,22359.50315238018,9306.99471593827,2709.8471069794105
UO_099,Finanzas,8,24141.31482665252,19684.76227477309,8796.113391333218,4020.2787673338375,4110.829601838133
UO_079,Industrial,3,21858.49856867425,13739.186029355062,7360.5808838751755,4471.954444624763,7202.801666022306
UO_008,Comercial,1,29426.348215886366,18559.959461058086,5042.369807110368,2512.9178675724925,10115.304059887978
UO_084,Comercial,9,23383.599608923476,15436.456721061391,27794.631561811737,22688.94930318648,8355.611505204111
UO_114,Finanzas,8,13540.839277088842,10579.825013167521,13002.387236528497,7596.723956647419,2573.306797280647
UO_059,Finanzas,4,40066.095256653505,27040.53306739236,104439.37677401172,81436.31019529702,11768.023546194778
UO_021,Industrial,8,20347.945213976192,14226.256561170027,9930.707076744717,6438.790981615375,6043.480071283996
UO_065,Industrial,5,21727.79792807595,16080.949501179195,10374.74105198547,7924.788333067829,5043.878174414148
UO_093,Operaciones,3,13813.00778726663,12212.814254970652,12845.697608860753,6417.759235221314,1656.932343079427
UO_024,Tecnología,1,17647.66703675366,10674.22224770513,20866.093355844234,16668.878117232387,8153.842657244149
UO_030,Tecnología,10,14151.82178706544,11707.555739938483,13600.719799111033,6320.844616774835,2686.8246124235234
UO_104,Tecnología,5,20201.79963046999,16850.458158444708,26040.26644470037,,3574.442437643681
UO_099,Logística,6,51836.72946806513,45591.933949397775,10025.097381639152,4294.794504450681,6451.426999675777
UO_097,Operaciones,4,11092.776708983622,10277.053052565665,7871.823119641054,4607.503336056053,811.7911862066334
UO_084,Tecnología,7,9830.246617351251,5967.43397794082,6130.742556081878,3009.612945159728,3378.5146055499276
UO_057,Logística,3,45962.685603259364,30051.52059954848,4749.789115174179,2185.007765644405,18423.286277705574
UO_080,Logística,7,19837.6745031098,18055.456891784714,13215.670827295842,11632.31466409992,1602.9521849943105
UO_073,Comercial,1,15763.676720801399,11987.984467161814,15054.19264681285,5962.129647101945,3158.4554916158227
UO_095,Logística,7,37047.35890981836,29549.222559083104,12346.622014016028,9536.475314377858,8247.995512179363
UO_017,Finanzas,1,16271.855372555729,13539.15219200202,38026.6868714677,33862.72570792366,2378.1245961315335
UO_059,Industrial,1,54885.5208969097,45976.136047149404,37677.49048534169,11753.149924159085,8452.853713407683
UO_031,Logística,2,30913.953658630893,28629.69507267874,14751.767830970086,10612.664420950456,1853.2509048824072
UO_064,Finanzas,2,17258.22802902528,16376.88995009824,6146.556787637089,2776.6891013604554,753.3917420060623
UO_048,Finanzas,4,64773.646294533515,55190.71640446863,12835.58839378171,4162.487546957228,8330.26321216268
UO_023,Comercial,1,16271.04681757585,11398.314500237724,12583.065281500581,6816.671108398716,4004.2362490220166
UO_070,Comercial,4,31921.903588112924,28982.322131475525,12157.7125192761,10469.379323161487,3123.7838105341048
UO_030,Logística,2,25582.051983800036,15789.9413883452,11865.243101997903,3643.3303534687952,11112.11763866867
UO_055,Comercial,4,42229.3453037316,28753.044777430223,12184.528407049489,7953.224470164669,12793.404663955398
UO_007,Comercial,4,48086.44455360988,43955.097723273044,14300.861089175482,8592.499161348735,4750.348966260227
UO_120,Industrial,9,22381.77016388929,15435.968956275701,12316.25656547419,10148.97103881192,6149.386124178852
UO_112,Tecnología,9,15112.70507656352,10234.745082051262,20434.777447243454,7160.367039022554,4537.264583101455
UO_104,Logística,1,27722.123936918742,17973.468635491256,22386.675778479523,15870.26409294393,8386.717435635805
UO_106,Logística,5,15695.70387136541,14136.94963197123,10442.224857525327,7393.782496552012,1633.9231021771047
UO_110,Logística,7,60276.26100922328,46715.33135832089,38663.03271921384,27120.107365995318,13126.272514460074
UO_075,Comercial,4,23582.676280255742,19720.131544133306,10016.235634738134,8668.057299228207,4037.5695341362393
UO_098,Industrial,5,18349.16272440577,12544.831428808266,6831.637204761012,5423.312392991232,6411.870432658296
UO_012,Comercial,2,24157.258016959535,20903.617123354128,22662.499722518667,7369.474054863684,3313.121374375769
UO_060,Finanzas,3,11231.042276619697,9726.10440804897,11043.034203583988,6434.22068090627,1581.7681702790558
UO_116,Operaciones,7,13550.693160347973,9612.9878675309,21867.895524557516,11781.80617138073,4623.260279493419
UO_052,Operaciones,10,40143.144354452015,29856.01888995059,4263.300222006056,2072.3404965204036,9460.305201561408
UO_109,Operaciones,7,15859.958214116885,10679.962591752477,41584.11676839229,23736.298478920744,4888.1835498255405
UO_111,Tecnología,4,13050.014301609724,12290.455943231318,26994.165926014834,14320.850723225569,825.7017215917682
UO_027,Comercial,1,28805.63700361202,23792.329921336583,7329.877411330722,4100.335915523105,5236.510577055478
UO_012,Finanzas,1,39848.979578623475,36943.604753460124,7425.933841728048,6590.940449160593,2531.7818626558733
UO_013,Finanzas,4,31554.66303586856,22283.42783123102,49185.76554646363,17371.418093370194,8811.928236789621
UO_072,Operaciones,4,36243.80839880977,31664.831593086263,11586.223684309838,9886.970993209245,4520.069208952343
UO_080,Industrial,6,15087.2071591363,13096.458100698284,10932.43230041202,6429.822905040225,1926.5592167720297
UO_062,Tecnología,7,10819.384513459887,9110.781665034085,4630.262048887048,3121.932643240583,1488.722616861283
UO_029,Tecnología,9,46661.132937326416,43766.91277043159,14611.045702797073,11661.218470999993,3385.577819326439
UO_035,Operaciones,9,18744.582954799564,13828.710498611837,15730.680101979133,8121.401190676132,5431.6826863288015
UO_060,Operaciones,10,19430.193317822945,12547.067994261857,27702.99635709834,15465.284838195259,6831.79326589902
UO_029,Comercial,5,42791.598729035046,35735.18282604943,7789.663512176497,4250.90575168639,7564.6501044465385
UO_031,Industrial,10,29088.989233470955,24878.603266963775,7243.269158215011,3801.5473423602903,4879.471321505529
UO_077,Tecnología,3,27665.567987883805,22167.622879991985,23637.2132292063,20217.324324152083,4697.827270240723
UO_076,Finanzas,3,65023.31471258277,43720.783561241806,32992.58250924024,26306.897450508663,19175.456805929436
UO_115,Operaciones,6,15966.385497404239,12398.84960934469,7025.5486396922215,2567.135430212645,3628.471180880743
UO_061,Comercial,1,35028.597001250215,24844.607165322403,34506.688430484624,12590.59383073736,11402.03726900358
UO_002,Finanzas,7,22663.399886488405,16988.785634968728,18444.56645281232,10268.490555746834,4621.98441975968
UO_033,Tecnología,3,25192.36217918959,20804.52032411064,34720.41784627414,12471.38056015049,5237.359894298742
UO_072,Operaciones,5,47298.51663501142,40715.75314734322,17289.726896442036,11609.28839335899,6464.027820435935
UO_062,Industrial,7,28393.566822205477,19343.93064092894,3970.4441718747844,1533.4449543222383,8540.073396065865
UO_105,Operaciones,7,28829.31526369865,21387.427570481366,16462.157987852646,10098.282116386834,6824.879111159324
UO_059,Industrial,9,37656.229159068906,26141.200924767865,34067.0626298929,10367.696221023965,10015.111552016657
UO_040,Comercial,1,18352.54682175828,12287.416690843444,10548.641771198749,5168.389410644407,6772.503611090887
UO_117,Comercial,3,14478.13944520148,12656.579960861854,14288.653198555328,10092.28199946897,2153.3850807779686
UO_049,Tecnología,9,13063.73569625673,11995.62432618599,16225.18425696707,9579.727872736468,1031.2165623847886
UO_105,Industrial,8,8240.544537037851,6012.146907535229,3166.2134957638646,2808.310078167545,2631.6669109932345
UO_032,Operaciones,2,61580.68622004046,53140.90682898093,49158.671792539564,,9532.891567708657
UO_038,Comercial,8,12687.795385630223,11595.98967404357,10500.462597308848,5412.384350270149,1083.5303166868591
UO_092,Operaciones,8,19719.695526546162,17671.67644918109,24426.924340139372,7994.73508626453,2190.5826512895806
