Unidad_ID,Periodo_ID,Plantilla,Costes_fij,CostesVariables,Crecimiento_Ingresos
UO_048,5,452,10161.455762843556,13550.218564647585,0.21526119144583475
UO_099,7,208,7676.012375203079,10213.743365475766,0.23726236082381366
UO_010,2,440,6966.9105660695495,15063.378583876602,0.22851215484911616
UO_083,6,406,4429.842747406048,6004.873451615564,0.23449874519999206
UO_011,6,284,5514.312964182303,6862.516862961603,0.16706137103115234
UO_119,10,233,6720.262186697317,8904.03511705004,0.06153242770898398
UO_099,6,108,7972.41248640898,17002.11371975078,0.16691474162553485
UO_066,6,149,6688.811372190583,5717.452846985639,0.2346937336239653
UO_003,4,42,10288.078126391329,12836.086965018883,0.04025698584976842
UO_015,5,198,2915.727118230494,2445.5946369757758,0.018603196116816045
UO_059,4,420,8528.005424496088,12375.342026165095,0.03748288684206541
UO_116,6,428,6832.023917197974,14836.054320400724,0.12051335841174735
UO_105,9,479,4199.165300670238,7904.585520703419,-0.0790224500744222
UO_064,5,430,11502.935122477904,17460.54912618286,0.211588327606736
UO_047,5,39,4877.688912410796,7837.492154775663,-0.04445921661991923
UO_092,3,348,10741.346908454057,19467.4192222335,-0.04686453728636049
UO_002,7,490,23686.522973108178,18399.50341690455,-0.020936344257558
UO_030,5,439,7396.186657940283,8160.4747274549545,0.13077097398899934
UO_038,2,431,4147.855716451976,8896.019101853542,0.0142273503215824
UO_005,9,261,10921.8714155058,11408.459393470393,0.047236131594620895
UO_006,5,259,14200.15588195716,13635.679584291689,0.2726596443912511
UO_005,7,48,5434.6252535821395,5502.314143597475,0.23888087199079408
UO_118,7,264,3711.660460928006,8010.559613932107,0.24087621324191297
UO_012,10,139,3286.9697387498204,7070.556145192382,0.13105673333039514
UO_004,8,445,,4684.636544761002,0.24658645891619227
UO_024,4,333,4171.3002201105255,4073.886709876709,0.21142633013622145
UO_025,7,393,2764.505456765326,3194.5251473270423,0.2812947211644249
UO_026,3,51,3601.0886411693614,7402.204568472701,-0.07425263799123379
UO_055,9,159,3725.8932695706344,7803.863313781927,-0.08850914653842686
UO_046,8,177,3559.915872057528,8713.36918417037,-0.029988023710443554
UO_046,10,79,15796.353335858985,14175.867353126507,0.2716339282031902
UO_043,9,158,3482.385262667864,4376.190261197526,0.1422260423816984
UO_060,2,376,,21693.77393605373,0.07044500707811238
UO_033,4,231,,12622.733951293076,0.10508442459046072
UO_021,1,158,4623.673548242436,6727.839002548796,0.23184183529106803
UO_087,8,387,9319.732705626355,7595.049774088627,0.2716439983215696
UO_101,4,130,2359.9993337162346,3979.9919048345437,0.19187953372436398
UO_037,4,355,8480.669677663418,7861.970934340019,0.20393913317491855
UO_012,7,270,4727.996605413841,11154.010360222297,0.02815121766553519
UO_101,6,118,6281.637270441844,12487.444693495774,0.08681407810981567
UO_021,3,197,7301.828189452241,12917.827044060328,0.2540840773884664
UO_013,8,20,32303.69955716484,38778.6910794298,0.214373644029031
UO_107,2,108,3536.297776320318,4739.175302004424,0.17370836738453907
UO_117,1,132,4395.307048502207,6786.527713605698,-0.07390126564475184
UO_033,2,302,5213.674354789168,8846.113138649447,-0.08419711221841807
UO_108,9,135,2967.0564707085637,6534.856081092071,-0.04783562275440199
UO_070,5,51,3669.9408782902697,8973.49568462643,0.13255643967913336
UO_107,5,281,13283.933985498397,17003.451706802465,0.11455473893645998
UO_076,6,60,7193.9030160159755,15155.513546717448,0.27707633061882153
UO_061,3,439,6408.244816029093,10392.20571308652,0.17790385601735856
UO_102,1,186,4654.738236839017,5137.276728895818,0.0175890469381704
UO_120,8,362,6220.389235683053,13410.631054610181,-0.03540148247372109
UO_030,7,240,5034.089430946021,6966.596847244961,0.23981329573135282
UO_037,8,433,7089.2637858785265,17330.360550638834,0.08384964147560967
UO_082,9,233,5396.973168521049,7070.383052623774,0.16138779896353952
UO_016,2,332,1951.8981770144164,4052.9414468112927,0.12605744263632115
UO_045,5,414,17028.769553974184,22208.142254720628,-0.057017461545345996
UO_071,2,365,16072.648887998239,19788.27388286358,-0.07717664652726919
UO_110,8,490,4990.474432278493,6943.357552176845,0.05080727588656542
UO_001,4,150,7075.296899470516,7444.64506803777,0.04462011901828705
UO_053,4,67,4606.870551344493,7612.985715180576,0.16951924518756253
UO_028,10,153,5776.119213349757,12545.077369543857,0.15288016364046467
UO_053,8,26,6646.473388480838,12334.802788964453,0.2875763713855978
UO_044,7,63,12940.026660774844,30872.54023621177,0.24323980110862867
UO_067,1,336,4391.913870841604,7428.116864405589,0.09863301031011515
UO_114,7,457,3428.5314853727677,5497.591288415076,0.10001014102507821
UO_107,10,454,4613.877353070055,6000.479430542855,0.16965169164507773
UO_116,3,105,6252.795547785437,5828.540831795458,-0.05436376689068978
UO_039,5,67,4594.876822431267,12023.875157563583,0.299956225852557
UO_010,8,336,19189.750835129707,12923.635642630361,0.1075232404974496
UO_051,6,372,6639.694644422771,7984.23666834495,0.263961949563588
UO_109,8,443,4725.143261290775,8137.909570714249,0.2869425338608832
UO_014,5,406,4512.2910721847375,9944.811625570284,0.1326570959609062
UO_079,10,433,12177.61874865244,13525.652399116085,-0.05866054099008986
UO_006,9,259,28173.543027463045,26057.947494076205,0.12933832336798848
UO_039,6,171,7914.245174843085,9182.260191844827,0.1390569748663947
UO_109,9,470,4183.244759654782,5264.752268033433,0.21567725470933244
UO_080,4,277,7966.716113924828,12024.71628718525,-0.08070829320203754
UO_111,2,63,7370.061835028627,11646.78998466942,0.08652614687803759
UO_082,8,187,18904.34050647045,18694.43266332046,0.26910810333472523
UO_099,5,294,7349.8515417864455,14611.10685094909,0.29651963147146143
UO_048,2,210,,7436.756887162197,-0.023446928496304947
UO_025,6,171,6742.6625713683525,9404.22239614787,0.24823959709401408
UO_097,3,69,11318.15743388271,15517.506991898834,-0.041499775347742365
UO_120,1,295,7725.516622067147,13740.278526840702,0.23646977382715886
UO_033,6,332,9933.33752580617,14644.226941836016,0.010911090987065414
UO_083,8,388,8285.643084718993,11752.267896332905,0.283850106419657
UO_102,1,325,10605.358142035215,15402.03398378861,0.17819870036025484
UO_075,3,114,7349.692044021582,18653.12782348036,0.05964424055590381
UO_120,6,261,9309.069982772562,10319.305919356093,0.012389331963266498
UO_103,10,124,4021.7268896103856,6520.421312436763,-0.0059049890102218505
UO_067,3,461,5017.368933346858,6765.203195254279,0.17231693079983404
UO_102,7,434,12539.648878770866,13322.249878965644,0.2583164010307527
UO_065,6,440,2997.9422901894304,3256.608524210568,0.2019767878457375
UO_040,9,382,5730.039704823888,12276.372000440331,0.2339166152066169
UO_025,6,368,4586.700929989437,4551.5105523814445,0.2125535070538149
UO_057,7,279,4977.8807260811445,8487.93162608923,0.2916590665992077
UO_032,2,461,8003.661247053335,11600.005244737305,0.20312197073052993
UO_046,10,157,7668.195788042446,10957.610153677206,-0.015908592611890482
UO_100,4,338,8194.869612107372,12432.144829951849,0.21663938618980597
UO_004,5,439,3185.3927594902707,4177.652525385788,0.028827744393920357
UO_119,2,202,6846.628088909934,10269.791883654334,0.29831994506514325
UO_023,10,76,6606.1460159636235,11150.733265007526,0.050669048040058645
UO_080,10,259,23018.517751761687,16460.68627386049,0.01711750233889195
UO_075,10,488,4370.400105534823,5916.287422372294,-0.004313605796435388
UO_022,7,446,3717.680722146475,5114.646760731787,0.16340586082334793
UO_103,4,124,8540.279730250671,7254.568395653786,-0.05631156464498752
UO_033,9,84,11258.890884321065,14095.527436116829,0.28142395269318876
UO_041,8,159,6656.88538324583,8265.844548395078,0.017725071457254854
UO_062,10,81,6488.901265298273,8102.869567197317,0.01816024441538891
UO_038,9,171,6359.266058563521,14410.066782007083,-0.08157356171717636
UO_056,8,149,8651.506237397218,11837.219814657057,-0.001592992850570324
UO_063,5,450,3479.2521402049438,7338.548988125622,0.06759174227049508
UO_077,9,145,5755.83178673311,4836.115260910961,0.04784255608968832
UO_085,5,459,6035.952556758185,16665.163998726704,0.009207968574488093
UO_076,8,231,2039.02790907891,4996.053987895659,-0.08370246486432072
UO_055,4,419,4073.364984996867,12771.737388756683,0.02023254944225697
UO_051,5,181,3806.2478236324046,5944.399776117479,0.21133237530524804
UO_090,4,224,15745.717113095126,19501.780793925012,0.0755169141237885
UO_113,2,421,3142.44542119561,2179.3229044166646,0.016310139039485444
UO_119,4,48,4568.887091655041,3871.358644634362,0.021916853659183125
UO_117,5,201,10146.882765786022,7691.327264938609,0.12177503059756031
UO_065,6,70,17092.675405215214,30091.880983789262,0.020917071095629902
UO_105,4,254,4089.320961904824,4271.4801949345665,0.15231892794647786
UO_057,10,33,3834.566010063483,5173.218720520947,0.29578180549004607
UO_086,4,369,17912.6236924198,30411.161880232357,-0.08352944089847775
UO_027,6,77,2196.093062251404,2920.2041061536756,-0.032505297721052526
UO_057,7,438,1849.3756318918631,3684.2252099408643,-0.028356981884390384
UO_055,7,156,7671.920824863075,10550.005840869131,0.07882812717280602
UO_096,4,147,2583.725677166083,3420.667934699978,-0.08343251517865023
UO_072,5,56,2556.8613053194063,3307.002292528129,0.09100863109700669
UO_098,3,378,6035.685342665393,11599.795189865103,0.27156990323066266
UO_082,5,287,8378.04102644266,16016.30255881951,-0.09537436452291921
UO_004,10,104,3397.7274877200794,8034.814743848341,0.045975546874072404
UO_065,5,229,2649.7181395287625,3201.2463775723136,0.20435750884438594
UO_056,4,158,8417.45312717542,13165.865686830633,-0.038202199866473975
UO_053,6,46,7538.300297550468,9751.115160955464,-0.06897639898938315
UO_044,5,363,4654.876776353683,9754.927160507626,0.15231141490505543
UO_016,8,252,23127.77451426882,20433.42721589992,-0.09601963638019693
UO_094,2,190,4105.750944173553,4239.181412583303,0.22070819646788634
UO_023,6,197,3812.8424537490973,5396.67097057422,-0.0732588985735605
UO_031,2,373,5348.596729625602,6301.078489946039,0.10974170376814435
UO_028,6,39,6262.718215362321,5965.855113640027,0.19605108409109087
UO_050,4,416,6292.059508289906,14268.055359657868,-0.00319560450140903
UO_101,1,322,4851.640751880393,7336.541968936009,-0.05858393523090499
UO_016,6,283,6375.586892516359,7817.831517091316,-0.029750893432577558
UO_041,3,216,2767.973286960934,4662.79074934359,0.2418734287740034
UO_009,7,346,6885.501832268263,15395.727961232664,0.18231211666080957
UO_002,3,83,3611.0390719635216,9834.222953468556,-0.02076078031396089
UO_110,10,63,9442.199963136038,20475.257462701175,0.1864483188523978
UO_043,4,263,5174.9730160617855,11517.087068983416,0.1834472680834747
UO_066,9,31,7910.15431291797,9452.148184044398,0.2990900392423842
UO_096,7,380,6329.390366349262,13661.537903261154,0.05662240941036498
UO_080,4,279,6254.785995400135,10070.86103153864,0.2459413976571084
UO_117,2,315,10462.61153007597,9328.526955897238,0.078577074389126
UO_115,5,422,15129.381088289032,14777.014759259535,0.25910408944678676
UO_077,8,457,6006.42617469696,10099.12655940319,-0.06335980036042028
UO_049,2,276,5167.626192769565,9553.210832130391,-0.02987494794990235
UO_091,9,394,3749.8668888206803,6165.395509479299,0.239981745226676
UO_095,5,254,13132.894413036976,24343.445157094873,0.22772012964215801
UO_097,6,266,4477.387774560361,4373.899448838671,0.022173516742794996
UO_021,7,160,13660.784375257335,25635.020841019294,0.13871932725338176
UO_019,9,325,3290.235074058252,6808.1686748622915,0.05307988884081444
UO_112,7,200,3781.60253510609,3595.8063124438268,-0.09587306027859147
UO_057,4,445,4195.544798444989,8759.797640377481,-0.0895583493731492
UO_077,5,384,4541.2802638244875,5049.431583638264,-0.07829745380736944
UO_060,3,172,10627.057570775572,9328.064880491647,0.13762886173023148
UO_019,1,63,3794.7314534992397,4354.0483070290875,0.01169109412221117
UO_099,3,128,4588.7758439017025,7108.316569605288,-0.04242068067404379
UO_064,1,117,1513.3712705428607,3531.108266935763,0.27645244337755503
UO_035,5,246,5921.648757010338,5828.030805237606,-0.05147253316751366
UO_033,7,464,809.2069277861561,2451.1048827894565,0.1695926865699511
UO_067,9,100,3183.9628548779315,4376.554037958177,0.2576640731290635
UO_112,4,237,13423.09453531426,10871.706475217763,-0.034468133104620116
UO_085,10,168,6332.702437782322,12536.43002902458,-0.014108127108513946
UO_104,10,454,9079.28257623272,7212.495123365207,0.12952541343038285
UO_087,1,95,5293.762924583724,7186.410560173956,0.10337947455151908
UO_048,7,99,5308.030798811162,8866.569302095131,0.10841096675450701
UO_060,3,71,5649.777357161442,5815.486124089874,0.12187123760723548
UO_109,1,82,4182.651140027627,4791.612278949923,0.2799611663844177
UO_045,4,103,13899.77188751029,25964.723708649468,-0.07846478321322002
UO_075,9,457,10680.434218298962,15055.481246043566,0.20417940827792766
UO_068,6,413,5077.602927523415,6701.955496054458,-0.006997431037306656
UO_068,6,362,2989.745477855636,5604.393815455865,0.04947106806895282
UO_015,7,386,4582.46677097499,7146.2692066705995,-0.06428355081397438
UO_092,1,497,1124.8272443867434,2990.23901792263,0.07825070766141745
UO_100,5,274,2989.319168473088,7888.367577627385,0.2216877009100486
UO_072,4,78,3030.386395334302,7574.828744360757,-0.06050386458681803
UO_088,4,27,3290.9899692314157,3513.1458705484247,0.010241439288119603
UO_098,7,326,3815.52617420342,10134.003353905207,0.04922468347081002
UO_015,2,408,22385.31776664354,31266.53865232647,-0.05844031876494307
UO_023,5,95,12232.537375468166,10252.480243845852,0.2049267239907734
UO_060,7,445,4950.30694853822,4294.680355684301,0.2147788112869702
UO_091,3,97,8992.354322932404,13340.368329467947,0.2343579991119872
UO_014,2,143,8767.474983483356,13104.20599857198,0.13355848192252728
UO_117,1,31,8468.263792123676,10219.215285210916,0.10289552834175036
UO_002,5,299,6597.426667271976,5630.935288565576,0.005020978188496811
UO_099,5,64,5787.691909229432,9072.356365555606,0.1620631869162191
UO_043,4,72,5880.696283529808,16556.414797583868,0.0778253942622174
UO_071,8,200,7858.090135255297,6581.761621725311,0.2883105624309553
UO_016,2,420,9421.921461941405,14498.579466851319,0.2872717987897827
UO_086,4,468,9138.537198741318,14245.76473853044,0.2620820527270251
UO_118,5,393,6345.185585182867,10327.632347448105,0.04403565520573277
UO_028,9,253,4892.885536827583,8771.2237717034,0.04718898214162365
UO_032,3,205,12582.26752720415,19339.363177651932,0.2410692656174863
UO_071,1,312,7042.880791482714,13141.305043694392,0.1916539726965865
UO_086,4,94,18160.001133652975,26188.565727468555,0.1817443879272175
UO_107,10,445,3296.0647669694026,7069.269898799067,0.011844404433646316
UO_002,6,217,10363.658788639046,16932.190020376813,0.23333944462179032
UO_072,7,98,4768.686719460009,9468.252829051504,0.13176822890517728
UO_007,4,252,3542.5295454902644,6846.254059147497,0.07874622969542924
UO_038,4,187,3210.5150339836314,7810.170434545719,0.24616884964323035
UO_048,6,42,3125.985037240354,6171.9879400478385,0.05768390551284561
UO_085,1,426,5015.454742933773,6838.015165647149,0.16157032474710623
UO_107,5,249,9085.657218484845,6540.535129084836,0.08636207280165561
UO_086,3,324,6011.270906769849,8639.701890371505,0.13709512246842248
UO_099,8,403,5822.286386541175,8704.741651935907,-0.08378141134060857
UO_082,5,479,12532.892439628753,18312.635764694867,0.08444606527055365
UO_073,7,154,15248.330375094887,20869.862431071433,0.12259652299870968
UO_113,8,312,9941.26507849236,17412.25174006058,0.09708773389984238
UO_002,8,419,4124.129425440045,8579.800312798248,0.23896414900272753
UO_042,2,57,7432.927243840636,6633.335302986807,0.024449589916726605
UO_042,2,251,7310.041863582583,11000.833843243052,0.25363061240181617
UO_081,10,374,3920.4805744739933,6295.84263822264,0.06138478796275618
UO_104,5,187,6074.629589856496,8087.913663299021,0.17781069290426252
UO_020,3,304,1722.2387928576939,4146.962761849062,-0.0653109087970809
UO_006,10,122,8207.254896710176,8643.458942349404,-0.019938366572470917
UO_011,1,164,7258.257824997015,15413.849197545229,0.20446640445650874
UO_069,8,262,4951.618889930576,4357.656653340391,-0.09506852578454383
UO_120,6,493,11150.775183810594,13669.130296930982,0.2874110956588397
UO_074,3,167,4272.940135549903,4407.111728592874,-0.023748439574713925
UO_087,8,385,2051.1815411695316,6484.492585363892,0.26052159449804935
UO_097,1,172,5877.974494004011,4563.782552198513,0.1063780112905143
UO_040,3,335,12328.233222659366,12184.515527305432,0.12583014675885204
UO_036,9,441,14692.906559957166,28907.4939635342,-0.06634728481158998
UO_103,6,338,2791.248926298004,5094.313636116453,0.04608750166294712
UO_051,1,314,7309.7609835607545,10426.36892449747,-0.03751245568779944
UO_047,9,145,7110.420332061729,10422.388573815144,0.1103725977443771
UO_098,7,211,8657.02063987268,11049.353289320592,0.1202928582687798
UO_017,1,102,9882.861368821066,14798.479605922186,0.18386677983372415
UO_026,1,40,9034.336825821816,16658.01763335454,0.2513112631692733
UO_053,5,307,2300.723327760658,3265.234688475379,0.0872719265079443
UO_048,4,303,10854.529512811703,22314.000426301074,-0.006655851967757351
UO_027,8,378,10898.153707644788,21800.99000344611,0.0334286645766598
UO_046,2,287,4876.846408781387,5499.281441824477,0.23883592517557492
UO_067,6,140,8864.261224307298,11142.975288102742,-0.04165460596849542
UO_019,8,130,10586.821698894615,8423.867345179806,0.15090243133547301
UO_072,1,98,5138.258349604883,7027.714533536509,-0.09476564646287594
UO_081,3,367,4530.620129663257,8155.461408157612,-0.001732268618302918
UO_114,1,395,3181.823259573384,4888.867432656347,0.1365633990005838
UO_065,7,104,3619.822139647352,3983.781929838603,0.08256481600106833
UO_071,1,99,7079.453099587667,12816.566851098078,0.09741979609729254
UO_036,9,170,5387.5909939129915,6120.060934838659,0.1642248201838424
UO_067,8,263,6413.981818916933,10252.580841196954,-0.006165590232573015
UO_083,3,237,9585.060420377496,18332.811481221168,0.012321976130600959
UO_042,4,34,1821.4387642462473,1871.1535700885365,0.17378328297113857
UO_091,9,120,8633.126475537088,15385.968426661275,0.11531656301754759
UO_067,10,287,2108.117245523948,3514.7407616244,-0.09416527029646896
UO_098,6,407,4750.163522181131,6204.374714520132,0.1681311181141765
UO_069,5,54,2586.211792652562,4003.5020483907233,0.14803681630091123
UO_049,5,370,4273.0887716595,2921.0097436613896,-0.0685569704806905
UO_037,1,464,11536.794802475442,17463.138429717375,0.19900779793639448
UO_046,1,302,5781.445224718336,6531.163777912205,0.10884058357882828
UO_080,3,144,5334.35517669526,11304.60044291725,-0.018101086417216153
UO_056,2,243,4522.19956526839,10311.144043393026,0.12374254724657094
UO_119,10,180,6191.46732691929,15473.9608181407,0.13818340566840132
UO_063,1,32,7653.914926743202,7092.957738800776,0.2680474916760949
UO_078,5,184,1511.431332573014,4724.850800110707,0.19685777022046816
UO_030,3,447,12748.37790817952,17684.545321494403,0.020769741796479696
UO_096,7,277,4351.956857737692,8997.965993047557,-0.05274681297432298
UO_063,8,441,1821.2664566539815,2095.6324208889064,0.24127362883231238
UO_115,10,312,5687.991948624695,7998.8149759832495,0.23842707515017839
UO_109,6,462,10621.283707563716,24676.030643595146,-0.02987599411041711
UO_076,5,133,5661.806316794352,10678.32249902318,-0.07514752592084535
UO_091,10,139,6007.173148327298,9338.527261872183,0.1847458599264156
UO_026,5,88,4482.921357419621,5702.5582490043025,0.18903273233459364
UO_112,1,293,4268.721373393996,4643.003012715019,-0.029142498517848378
UO_093,6,67,14311.13449064073,27923.17768973536,0.16728474382298217
UO_023,6,356,4339.646326217891,8528.385695638031,0.011569497878771526
UO_113,3,341,6233.970974289249,13451.172063916194,0.0042468111875216125
UO_086,4,452,10778.600874915232,14583.015914469459,0.029807173636136997
UO_020,4,381,8047.705669906125,8692.651655033354,0.1081585466067417
UO_102,6,77,5605.281103146171,8805.88132172991,0.22178156933144913
UO_046,8,438,5395.045991724719,4125.479160261549,0.09945750035585049
UO_080,9,97,4411.910627717232,11332.865886031756,0.019217078249629746
UO_031,9,223,4403.304283190664,12201.300561598226,0.25358971948473974
UO_067,5,461,6491.448157977267,12833.328170755663,-0.07796401702305414
UO_021,8,244,9113.858860745906,14407.191156199971,0.21883659355923216
UO_051,8,282,8875.431537207069,11031.77553727692,0.21375270316874231
UO_039,10,122,3933.8528325195102,9381.361351921114,0.0014187240617372365
UO_063,4,128,3886.926573588882,12437.958341239693,-0.02068192699188813
UO_069,4,284,2643.4228964128715,3692.4477770475355,0.24988022459823891
UO_020,3,344,11775.406872871874,12191.812054901367,0.12354851742412973
UO_119,5,407,8019.622586968842,5830.97272890927,-0.08159545694743416
UO_023,8,435,6097.914943638666,13823.882927243345,0.2563330065868571
UO_096,8,408,1431.3485364119294,2617.299112619769,0.03960239374226951
UO_042,9,75,17562.67604795786,20065.64304599157,0.03686262152401057
UO_073,1,331,4872.072823457137,7674.014533050149,0.15731517486394933
UO_003,4,271,9245.359967763408,13099.892180401901,0.16452437711943033
UO_027,6,319,2391.767252326735,4805.463429413977,0.04132644833136592
UO_091,5,91,6354.242777772107,7128.214209113862,-0.04268842884124773
UO_074,4,160,5161.310143690768,6885.766453656914,0.12090790534786897
UO_080,3,407,6915.073794434002,9553.547372932764,0.15007166587009604
UO_024,2,199,15348.7098139553,23757.552655340958,0.24408894602358946
UO_087,9,222,3479.38086686587,5037.206888335895,0.09377599494602637
UO_009,10,290,9051.596428098374,12304.462417858247,0.15827843182728876
UO_002,3,395,7430.768683289798,9536.869161980017,-0.07823646887364993
UO_006,4,129,4438.8436310537545,8911.492566659554,0.2578091600824648
UO_101,1,101,5959.369850675689,6395.120166905578,0.030886325282680843
UO_099,1,103,8709.35827558616,12995.948400993253,0.15288844973692475
UO_071,10,276,12404.776667987015,23119.208007828172,0.2664206525252967
UO_079,9,212,5595.205892253355,9523.986458321564,0.22421031374587483
UO_021,4,158,3240.29576373112,9818.520241116606,0.15508154299114627
UO_102,10,240,11372.257016000696,17010.919458885273,0.1814431312280341
UO_100,4,208,13700.243960080497,11593.773152158801,0.2683620463859905
UO_087,6,368,13537.752002243195,10468.593660249453,0.22483727205871804
UO_029,2,363,6474.196528056028,9087.690354250835,0.14394362421486276
UO_013,6,359,3194.006764549692,3851.277407028532,0.16348108248385054
UO_119,7,497,18234.04507332692,16000.907835750098,-0.04109263033391524
UO_069,1,466,4795.244601475646,5389.035357647584,0.0880670719082399
UO_111,8,441,5645.589247495641,12242.876218002135,0.020399059073466577
UO_103,6,216,3223.4123017182405,3010.739857495407,0.07278825379996653
UO_103,9,320,4818.962030305834,7805.8145888848,0.1648987494123025
UO_042,4,93,6540.346576267319,10908.741793862027,-0.04033956255929776
UO_109,2,217,7406.5939217811365,9374.51229774838,-0.09304961453549723
UO_120,9,343,11545.312931894334,15427.802794856641,0.05876976129309183
UO_107,8,279,9549.488516301817,12537.180758998606,0.028873725795222877
UO_001,2,218,8931.435341717883,10311.918484023545,0.06817282388068291
UO_020,8,323,6090.18907829467,4551.49675354805,0.27248836814759225
UO_043,8,372,11082.214535702069,11205.108058297803,0.18283364048593745
UO_001,5,156,17225.513343484155,24448.9077605179,0.03098350983966408
UO_099,7,365,1717.7155082678887,3245.0934775067913,-0.028288471105318763
UO_040,7,194,12303.585476565662,14914.167433857561,0.14739131770277458
UO_109,4,488,4921.7698858665035,9049.8289915835,0.16303050060380128
UO_007,6,335,6956.38698007959,7806.52032545183,0.09344907355113402
UO_035,10,327,8644.072608877086,22964.501105823125,-0.01489569015113594
UO_052,6,399,5470.74397093016,10469.16926478861,-0.08857789566538786
UO_034,6,361,6365.242371431461,7126.897842219247,0.006264278986908997
UO_050,9,436,5567.658110315459,10766.503347859594,0.08286819971607362
UO_069,2,461,4693.783752949877,8200.541565468937,0.21517371457699683
UO_029,10,372,5506.54918000262,4949.4000403858445,0.2415015315380689
UO_114,8,323,2917.0233379897163,5689.255998979205,0.06517382386678569
UO_112,8,152,11764.37718267601,20204.820203559324,0.21844962187341113
UO_091,1,488,3283.873133581354,4596.418489477763,0.2973411294204612
UO_071,2,46,3782.010513928412,5134.070892971987,0.18664414994089176
UO_001,4,444,2409.4227134332396,2533.302620828798,0.19143961264056272
UO_073,5,276,5517.028128184997,5050.275867408316,0.26381460061993234
UO_111,5,70,2402.2816841308286,4771.417475580621,0.035257651366763954
UO_058,6,163,9761.854909675369,19563.37665958311,-0.0955178427770115
UO_065,7,374,9151.161075530781,9849.291783251265,0.2947909086702797
UO_091,1,375,4821.595632297352,5762.004301054595,0.09618723106840954
UO_017,7,255,16726.491409673363,25899.66094897721,0.21427103726493077
UO_062,6,179,12633.093289117938,14907.552859082654,0.22499645504371826
UO_096,5,496,3807.694334997829,6289.347611928652,0.05900667083201161
UO_105,6,378,1733.7083984638814,2215.2300071436357,0.1165092186889273
UO_119,8,322,22444.305876040693,31339.078353020002,0.11596621042507113
UO_094,6,426,1928.744687512152,4675.40428465489,-0.01191359626229982
UO_079,5,290,1362.6733829949887,3533.240209585846,-0.052944426442282616
UO_042,6,173,13521.624512019573,20018.59482324296,0.11742892197705018
UO_028,9,56,19539.12926511666,22306.777570386887,-0.05194270925941505
UO_116,1,236,14098.759725772572,18887.57836378318,0.03843548954380527
UO_003,3,458,7682.958796972471,9515.945842207302,-0.025566667343624602
UO_092,3,149,12937.887578998103,9280.659398478432,0.18276644331311123
UO_005,9,95,12508.710052985707,10213.615139262742,0.24880354139999508
UO_066,3,422,11546.291182884626,17529.269034870926,0.13116584394087205
UO_054,6,307,5796.7215120939245,7588.658102105348,0.064062322868639
UO_038,9,490,5653.151083560872,8623.986944611952,0.29865705632852435
UO_080,10,216,8030.003462175637,7153.446817359281,-0.09151634590138431
UO_044,5,330,4227.450332908787,3595.473213853865,0.02173643368156908
UO_081,10,236,7819.9934403135585,8680.77541253973,0.011469261058800168
UO_076,9,118,2498.086316310757,4522.249748269854,0.04248143922316788
UO_090,9,331,3930.928834338823,5257.664237317142,-0.007761703536598927
UO_057,6,304,2727.805238609701,3139.193819882343,0.005705134172582366
UO_113,8,249,2580.0644724454905,6109.533289228832,0.003070843966930914
UO_118,9,128,8378.609466199205,10362.30070125248,0.10229762030097223
UO_071,9,359,12044.317394077892,17211.022853903236,0.056422110813772436
UO_024,8,183,4902.970085482146,8485.499084833891,0.15571204079396336
UO_080,4,135,3149.7198699536084,5065.981975334962,0.10576046394707417
UO_082,8,90,5383.731898541318,5729.73928394204,-0.026631259052107795
UO_059,2,233,11299.09264944942,15024.270919470051,0.22401799157380312
UO_008,3,357,3235.1314481361483,3084.311489684659,0.08887807933622285
UO_091,9,72,4815.64084746576,6266.664392372599,-0.038707392837606894
UO_090,10,104,8489.429272640313,11097.733290731341,-0.033248062828535124
UO_095,4,361,3347.7228436285504,3990.1614560912444,0.21878736419158237
UO_082,2,442,6967.278572367683,5142.275654177682,0.18119727368924018
UO_002,3,95,3267.298824894989,4048.485805679889,0.10261118101590441
UO_041,7,286,4866.151985301992,5678.947537746579,0.022432603900932963
UO_087,9,267,9444.533072681003,10322.93099438613,0.08420881471883043
UO_056,7,351,2605.9063291485268,3358.873830202333,0.15459341485521735
UO_048,8,493,4266.080163573528,10148.678430373306,0.2517129269718058
UO_113,3,305,4445.905590296668,8454.225603599247,0.12234714707149147
UO_106,7,98,4702.210831308018,14955.041508023118,0.010694117909500062
UO_022,1,475,4646.622526369264,9286.09446269951,-0.08290403412260856
UO_097,6,126,8504.964711161203,21295.135852068757,-0.029817977633303766
UO_117,3,456,5349.300910877165,6208.623536749116,0.1600710482649851
UO_018,2,101,2878.3579025222175,8953.362187337521,-0.03582521327033694
UO_079,4,221,4975.434988979164,4509.203330363178,0.09261582125738035
UO_041,9,411,8482.240036470628,9443.762407006596,0.17958200619055417
UO_067,6,249,7674.6689794105805,8198.288360001883,0.0232899605612443
UO_048,9,246,8668.322359145892,9715.562235427706,0.16764235592291446
UO_023,8,39,3770.430233480318,6247.64100543834,0.13242882465912748
UO_111,5,287,4518.485429551947,7382.4116840532915,0.07557564277135817
UO_002,8,342,3021.905310536327,3150.30411391388,0.2588981915537044
UO_106,2,487,11348.474428619149,15071.359771569056,0.17682355617097748
UO_004,8,197,2753.91923131157,4744.64984852562,0.044238813261030074
